method,time,boresight_x,boresight_y,boresight_z,yaw_rad,pitch_rad,qx,qy,qz,qw
set_cover_cw_tour,2.0,-4.2998898292451136e-05,0.9614760602327005,-0.27488867519506704,1.5708410485514148,0.2784739151637128,-0.09813977489277363,0.0981353860077947,0.7002791910818481,0.7002478740666404
set_cover_cw_tour,4.0,-0.00016951901021878925,0.96133447846141,-0.2753833542257671,1.570972663972289,0.2789884526136995,-0.09832640128495224,0.09830906421342671,0.7002999981426458,0.70017652010421
set_cover_cw_tour,6.0,-0.0003747757617765765,0.9611032565135424,-0.2761890473248216,1.5711862700608683,0.2798266519481557,-0.09863041862190321,0.09859196585105393,0.7003335006627293,0.7000604635612412
set_cover_cw_tour,8.0,-0.0006539486180960748,0.9607862727222524,-0.27728921814539886,1.571476965700424,0.28097153620340903,-0.09904569016517226,0.0989782987470299,0.7003786623578646,0.699902119550053
set_cover_cw_tour,10.0,-0.0010021981321778229,0.9603872679878963,-0.27866698958730013,1.5718398618372666,0.28240583731353414,-0.09956599045158157,0.09946214402578546,0.7004344230346499,0.6997038762786059
set_cover_cw_tour,12.0,-0.0014146819802723985,0.9599098829090934,-0.2803052182324569,1.5722700911359448,0.28411205961514463,-0.10018502440992315,0.1000374839866435,0.7004997093416658,0.6994680978385268
set_cover_cw_tour,14.0,-0.0018865700205988952,0.9593576930753211,-0.28218656522016633,1.572762817085613,0.2860725403407188,-0.10089644563357279,0.10069822858494053,0.700573444950745,0.6991971268878413
set_cover_cw_tour,16.0,-0.0024130584050865824,0.9587342420638196,-0.28429356349282126,1.573313242540415,0.28826950703780807,-0.10169387381410414,0.10143824047072192,0.7006545600884556,0.698893287152007
set_cover_cw_tour,18.0,-0.00298938276652876,0.9580430717730682,-0.28660868133798545,1.573916617680391,0.2906851318490857,-0.10257091133322355,0.10225135854303337,0.70074200035346,0.6985588856818068
set_cover_cw_tour,20.0,-0.0036108304964665165,0.9572877498113552,-0.28911438214699364,1.5745682473829714,0.2933015825854645,-0.10352115900281714,0.10313141998211042,0.700834734770407,0.6981962148210775
set_cover_cw_tour,22.0,-0.004272752122681309,0.9564718937410548,-0.2917931803053299,1.5752634979985665,0.2961010705224054,-0.10453823093601836,0.10407228072591818,0.7009317630453383,0.6978075538509361
set_cover_cw_tour,24.0,-0.004970571789679092,0.9555991920563344,-0.29462769312704595,1.575997803527032,0.29906589484878,-0.10561576852631337,0.10506783436180067,0.7010321220010969,0.6973951702899559
